"locale_id","city","state","temperature","feels_like"
4940,"Içara","SC","22.0","22.0"
4917,"Olho D'Água Das Flores","AL","26.0","28.0"
4936,"Herval D'Oeste","SC","20.0","20.0"
4919,"Fraiburgo","SC","18.0","18.0"
4941,"Ilhota","SC","23.0","23.0"
4922,"Garopaba","SC","23.0","23.0"
4938,"Ibicaré","SC","21.0","21.0"
4943,"Imbituba","SC","24.0","24.0"
4926,"Mirassol D'Oeste","MT","26.0","27.0"
4947,"Ipira","SC","21.0","21.0"
4948,"Ipoméia","SC","19.0","19.0"
4945,"Indaial","SC","23.0","23.0"
4951,"Ipumirim","SC","21.0","21.0"
4949,"Iporã Do Oeste","SC","24.0","24.0"
4953,"Irani","SC","19.0","19.0"
4950,"Ipuaçu","SC","24.0","24.0"
4935,"Guatá","SC","22.0","22.0"
4958,"Itapema","SC","22.0","22.0"
4955,"Irineópolis","SC","20.0","20.0"
4937,"Ibiam","SC","21.0","21.0"
4961,"Itapocu","SC","22.0","22.0"
4964,"Jaborá","SC","20.0","20.0"
4942,"Imaruí","SC","24.0","24.0"
4966,"Jaguaruna","SC","24.0","24.0"
4944,"Imbuia","SC","21.0","21.0"
4952,"Iraceminha","SC","25.0","25.0"
4968,"Jardinópolis","SC","25.0","25.0"
4946,"Iomerê","SC","21.0","21.0"
4970,"Joinville","SC","23.0","23.0"
4967,"Jaraguá Do Sul","SC","21.0","21.0"
4954,"Irati","SC","22.0","22.0"
4956,"Itaiópolis","SC","19.0","19.0"
4973,"Paraíso","SP","23.0","23.0"
4972,"Jupiá","SC","23.0","23.0"
4975,"Lages","SC","19.0","19.0"
4962,"Itá","SC","22.0","22.0"
4959,"Itapiranga","SC","25.0","25.0"
4974,"Lacerdópolis","SC","20.0","20.0"
4957,"Itajaí","SC","23.0","23.0"
4978,"Laurentino","SC","22.0","22.0"
4963,"Ituporanga","SC","21.0","21.0"
4979,"Lauro Muller","SC","22.0","22.0"
4960,"Itapoá","SC","23.0","23.0"
4977,"Lajeado Grande","SC","24.0","24.0"
4965,"Jacinto Machado","SC","22.0","22.0"
4982,"Lindóia Do Sul","SC","19.0","19.0"
4984,"Luiz Alves","SC","20.0","20.0"
4980,"Lebon Régis","SC","18.0","18.0"
4981,"Leoberto Leal","SC","20.0","20.0"
4985,"Luzerna","SC","21.0","21.0"
4988,"Major Gercino","SC","21.0","21.0"
4969,"Joaçaba","SC","21.0","21.0"
4971,"José Boiteux","SC","23.0","23.0"
4990,"Maracajá","SC","22.0","22.0"
4989,"Major Vieira","SC","20.0","19.0"
4993,"Massaranduba","SC","21.0","21.0"
4991,"Maravilha","SC","25.0","25.0"
4995,"Meleiro","SC","22.0","22.0"
4996,"Mirim Doce","SC","20.0","20.0"
4994,"Matos Costa","SC","18.0","18.0"
4976,"Laguna","SC","24.0","24.0"
4986,"Macieira","SC","19.0","19.0"
4997,"Modelo","SC","25.0","25.0"
4983,"Lontras","SC","21.0","21.0"
4998,"Mondaí","SC","26.0","27.0"
5003,"Navegantes","SC","23.0","23.0"
5002,"Morro Grande","SC","21.0","21.0"
5001,"Morro Da Fumaça","SC","24.0","24.0"
4999,"Monte Carlo","SC","19.0","19.0"
5000,"Monte Castelo","SC","20.0","20.0"
5007,"Nova Veneza","SC","22.0","22.0"
5006,"Nova Trento","SC","22.0","22.0"
5008,"Três Arroios","RS","21.0","21.0"
4987,"Mafra","SC","19.0","19.0"
5010,"Três Coroas","RS","22.0","22.0"
5011,"Três De Maio","RS","26.0","27.0"
5015,"Trindade Do Sul","RS","24.0","24.0"
5009,"Três Cachoeiras","RS","23.0","23.0"
5016,"Triunfo","RS","24.0","24.0"
5017,"Tucunduva","RS","26.0","28.0"
5013,"Três Palmeiras","RS","23.0","23.0"
5014,"Três Passos","RS","25.0","25.0"
5022,"Tuparendi","RS","27.0","28.0"
5021,"Tupandi","RS","24.0","24.0"
5025,"União Da Serra","RS","22.0","22.0"
5020,"Tupanciretã","RS","23.0","23.0"
5004,"Nova Erechim","SC","25.0","25.0"
5029,"Vale Verde","RS","24.0","24.0"
5027,"Uruguaiana","RS","25.0","25.0"
5026,"Unistalda","RS","24.0","24.0"
5005,"Nova Itaberaba","SC","25.0","25.0"
5031,"Venâncio Aires","RS","24.0","24.0"
5012,"Três Forquilhas","RS","22.0","22.0"
5034,"Vespasiano Correa","RS","24.0","24.0"
4992,"Marema","SC","25.0","25.0"
5035,"Viadutos","RS","22.0","20.0"
5033,"Veranópolis","RS","22.0","22.0"
5019,"Tupanci Do Sul","RS","21.0","21.0"
5023,"Turuçu","RS","24.0","24.0"
5024,"Ubiretama","RS","26.0","27.0"
5036,"Viamão","RS","25.0","25.0"
5039,"Vila Flores","RS","22.0","22.0"
5042,"Vila Nova Do Sul","RS","23.0","23.0"
5028,"Vacaria","RS","19.0","19.0"
5044,"Vista Alegre","RS","23.0","23.0"
5046,"Vitória Das Missões","RS","25.0","25.0"
5018,"Tunas","RS","24.0","24.0"
5045,"Vista Gaúcha","RS","25.0","25.0"
5030,"Vanini","RS","20.0","20.0"
5032,"Vera Cruz","RS","24.0","24.0"
5049,"Abdon Batista","SC","20.0","20.0"
5051,"Agrolândia","SC","22.0","22.0"
5052,"Agronômica","SC","22.0","22.0"
5054,"Águas Brancas","SC","18.0","18.0"
5053,"Água Doce","SC","20.0","20.0"
5056,"Águas Frias","SC","26.0","27.0"
5043,"Vista Alegre Do Prata","RS","23.0","23.0"
5059,"Alto Bela Vista","SC","22.0","22.0"
5041,"Vila Maria","RS","23.0","23.0"
5055,"Águas De Chapecó","SC","26.0","27.0"
5040,"Vila Lângaro","RS","23.0","23.0"
5038,"Victor Graeff","RS","24.0","24.0"
5061,"Angelina","SC","19.0","19.0"
5058,"Alfredo Wagner","SC","19.0","19.0"
5062,"Anita Garibaldi","SC","20.0","20.0"
5047,"Westfália","RS","23.0","23.0"
5063,"Anitápolis","SC","19.0","19.0"
5065,"Antônio Carlos","SC","23.0","23.0"
5050,"Abelardo Luz","SC","23.0","23.0"
5048,"Xangri-Lá","RS","24.0","24.0"
5037,"Vicente Dutra","RS","26.0","27.0"
5066,"Apiúna","SC","21.0","21.0"
5067,"Arabutã","SC","21.0","21.0"
5071,"Arroio Trinta","SC","19.0","19.0"
5074,"Atalanta","SC","22.0","22.0"
5057,"Águas Mornas","SC","21.0","20.0"
5075,"Aurora","SC","21.0","21.0"
5076,"Balneário Arroio Do Silva","SC","22.0","22.0"
5080,"Balneário Gaivota","SC","23.0","23.0"
5084,"Barra Do Saí","SC","22.0","22.0"
5060,"Anchieta","SC","25.0","25.0"
5083,"Barra Do Ibiraquera","SC","25.0","25.0"
5068,"Araquari","SC","22.0","22.0"
5079,"Elisiário","SP","23.0","23.0"
5064,"Anta Gorda","SC","21.0","21.0"
5081,"Bandeirante","SC","25.0","25.0"
5086,"Bela Vista Do Toldo","SC","20.0","20.0"
5069,"Araranguá","SC","23.0","23.0"
5070,"Armazém","SC","22.0","22.0"
5072,"Arvoredo","SC","22.0","22.0"
5073,"Ascurra","SC","22.0","22.0"
5089,"Biguaçu","SC","24.0","24.0"
5093,"Bom Jardim Da Serra","SC","15.0","15.0"
5078,"Balneário Camboriú","SC","22.0","22.0"
5094,"Bom Jesus Do Oeste","SC","25.0","25.0"
5091,"Bocaina Do Sul","SC","20.0","20.0"
5097,"Bom Sucesso","SC","18.0","17.0"
5096,"Bom Retiro","SC","19.0","19.0"
5095,"Bom Jesus","SC","23.0","23.0"
5098,"Botuverá","SC","21.0","21.0"
5082,"Barra Bonita","SC","25.0","25.0"
5099,"Braço Do Norte","SC","23.0","23.0"
5085,"Barra Velha","SC","22.0","22.0"
5077,"Balneário Barra Do Sul","SC","22.0","22.0"
5087,"Belmonte","SC","24.0","24.0"
5088,"Benedito Novo","SC","19.0","19.0"
5101,"Brunópolis","SC","20.0","20.0"
5105,"Calmon","SC","18.0","18.0"
5104,"Caibi","SC","25.0","25.0"
5107,"Campina Da Alegria","SC","21.0","21.0"
5090,"Blumenau","SC","23.0","23.0"
5108,"Campo Alegre","SC","18.0","18.0"
5092,"Bombinhas","SC","24.0","24.0"
5110,"Campo Erê","SC","23.0","23.0"
5111,"Campos Novos","SC","19.0","19.0"
5112,"Canelinha","SC","22.0","22.0"
5115,"Capinzal","SC","21.0","21.0"
5116,"Capivari De Baixo","SC","24.0","24.0"
5119,"Celso Ramos","SC","21.0","20.0"
5117,"Catanduvas","SC","20.0","20.0"
5123,"Ronda Alta","RS","23.0","23.0"
5102,"Brusque","SC","22.0","22.0"
5126,"Rosário Do Sul","RS","24.0","24.0"
5106,"Camboriú","SC","22.0","22.0"
5118,"Caxambu Do Sul","SC","25.0","25.0"
5100,"Braço Do Trombudo","SC","22.0","22.0"
5127,"Sagrada Família","RS","24.0","24.0"
5103,"Caçador","SC","18.0","18.0"
5120,"Rodeio Bonito","RS","25.0","25.0"
5121,"Rolador","RS","25.0","25.0"
5124,"Rondinha","RS","24.0","24.0"
5130,"Salvador Das Missões","RS","26.0","26.0"
5113,"Canoinhas","SC","20.0","20.0"
5128,"Saldanha Marinho","RS","23.0","23.0"
5109,"Campo Belo Do Sul","SC","19.0","19.0"
5129,"Salto Do Jacuí","RS","24.0","24.0"
5131,"Salvador Do Sul","RS","24.0","24.0"
5137,"Santa Margarida Do Sul","RS","24.0","24.0"
5136,"Santa Cruz Do Sul","RS","24.0","24.0"
5135,"Santa Clara Do Sul","RS","24.0","24.0"
5141,"Santana Do Livramento","RS","22.0","22.0"
5139,"Santa Maria","RS","22.0","21.0"
5134,"Santa Cecília Do Sul","RS","23.0","21.0"
5125,"Roque Gonzales","RS","26.0","27.0"
5122,"Rolante","RS","23.0","23.0"
5143,"Santa Tereza","RS","24.0","24.0"
5114,"Capão Alto","SC","19.0","19.0"
5145,"Santiago","RS","21.0","21.0"
5147,"Santo Antônio Das Missões","RS","25.0","25.0"
5140,"Santana Da Boa Vista","RS","23.0","23.0"
5148,"Santo Antônio Do Palma","RS","22.0","22.0"
5151,"Santo Cristo","RS","26.0","27.0"
5149,"Santo Antônio Do Planalto","RS","23.0","23.0"
5150,"Santo Augusto","RS","24.0","24.0"
5153,"Santo Ângelo","RS","24.0","24.0"
5132,"Sananduva","RS","23.0","23.0"
5138,"Santa Maria Do Herval","RS","20.0","20.0"
5152,"Santo Expedito Do Sul","RS","23.0","23.0"
5155,"São Domingos Do Sul","RS","22.0","22.0"
5157,"São Francisco De Paula","RS","20.0","20.0"
5158,"São Gabriel","RS","24.0","24.0"
5154,"São Borja","RS","26.0","28.0"
5160,"São João Da Urtiga","RS","23.0","23.0"
5163,"São José Das Missões","RS","24.0","24.0"
5146,"Santo Antônio Da Patrulha","RS","25.0","25.0"
5142,"Santa Rosa","RS","26.0","27.0"
5166,"São José Do Inhacorá","RS","26.0","27.0"
5165,"São José Do Hortêncio","RS","24.0","24.0"
5144,"Santa Vitória Do Palmar","RS","25.0","25.0"
5159,"São Jerônimo","RS","24.0","24.0"
5167,"São José Do Norte","RS","25.0","25.0"
5170,"São Leopoldo","RS","25.0","25.0"
5164,"São José Do Erval","RS","21.0","21.0"
5171,"São Lourenço Do Sul","RS","25.0","25.0"
5133,"Santa Bárbara Do Sul","RS","23.0","23.0"
5172,"São Luiz Gonzaga","RS","25.0","25.0"
5174,"São Martinho Da Serra","RS","22.0","20.0"
5161,"São João Do Polêsine","RS","24.0","24.0"
5156,"São Francisco De Assis","RS","23.0","23.0"
5176,"São Miguel Das Missões","RS","25.0","25.0"
5162,"São Jorge","RS","20.0","20.0"
5184,"São Sepé","RS","24.0","24.0"
5180,"São Pedro Das Missões","RS","26.0","27.0"
5178,"São Paulo Das Missões","RS","26.0","27.0"
5186,"Capitólio","MG","21.0","21.0"
5182,"São Pedro Do Sul","RS","23.0","23.0"
5168,"São José Do Ouro","RS","21.0","21.0"
5187,"São Valentim Do Sul","RS","23.0","23.0"
5188,"São Valentim","RS","26.0","27.0"
5169,"São José Dos Ausentes","RS","16.0","16.0"
5191,"São Vendelino","RS","21.0","21.0"
5190,"Aral Moreira","MS","26.0","27.0"
5194,"Maragogipe","BA","25.0","25.0"
5173,"São Marcos","RS","24.0","24.0"
5195,"Sapucaia Do Sul","RS","25.0","25.0"
5175,"São Martinho","RS","22.0","22.0"
5177,"São Nicolau","RS","26.0","28.0"
5197,"Seberi","RS","24.0","24.0"
5179,"São Pedro Da Serra","RS","22.0","22.0"
5199,"Cavalcante","GO","24.0","24.0"
5181,"São Pedro Do Butiá","RS","26.0","26.0"
5200,"Pirenópolis","GO","25.0","25.0"
5183,"São Sebastião Do Caí","RS","25.0","25.0"
5201,"Segredo","RS","23.0","23.0"
5202,"Selbach","RS","24.0","24.0"
5185,"Campo Florido","MG","26.0","26.0"
5205,"Sentinela Do Sul","RS","21.0","21.0"
5203,"Juara","MT","25.0","25.0"
5204,"Senador Salgado Filho","RS","25.0","25.0"
5208,"Sertão","RS","22.0","22.0"
5189,"São Valerio Do Sul","RS","25.0","25.0"
5209,"Sertão Santana","RS","21.0","21.0"
5207,"Sério","RS","21.0","21.0"
5192,"São Vicente Do Sul","RS","23.0","23.0"
5213,"Sinimbu","RS","23.0","23.0"
5210,"Sete De Setembro","RS","25.0","25.0"
5212,"Silveira Martins","RS","22.0","22.0"
5196,"Sarandi","RS","21.0","21.0"
5215,"Delmiro Gouveia","AL","26.0","27.0"
5193,"Sapiranga","RS","24.0","24.0"
5216,"Adustina","BA","25.0","25.0"
5217,"Soledade","RS","22.0","22.0"
5198,"Sede Nova","RS","25.0","25.0"
5218,"Paripiranga","BA","27.0","28.0"
5224,"Tapera","RS","24.0","24.0"
5223,"Tapejara","RS","23.0","21.0"
5225,"Tapes","RS","24.0","24.0"
5206,"Serafina Correa","RS","22.0","22.0"
5228,"Taquaruçu Do Sul","RS","24.0","24.0"
5230,"Tenente Portela","RS","25.0","25.0"
5227,"Taquari","RS","24.0","24.0"
5211,"Severiano De Almeida","RS","22.0","22.0"
5233,"Tio Hugo","RS","23.0","21.0"
5214,"Sobradinho","RS","24.0","24.0"
5236,"Torres","RS","23.0","23.0"
5237,"Tramandaí","RS","25.0","25.0"
5242,"Linha Nova","RS","24.0","24.0"
5221,"Oliveira","MG","22.0","22.0"
5222,"Tabaí","RS","24.0","24.0"
5238,"Travesseiro","RS","22.0","22.0"
5220,"Jussara","GO","25.0","25.0"
5226,"Taquara","RS","21.0","21.0"
5241,"Lindolfo Collor","RS","24.0","24.0"
5245,"Mampituba","RS","22.0","22.0"
5243,"Maçambara","RS","25.0","25.0"
5244,"Machadinho","RS","22.0","22.0"
5232,"Teutônia","RS","25.0","25.0"
5231,"Terra De Areia","RS","24.0","24.0"
5235,"Toropi","RS","24.0","24.0"
5234,"Tiradentes Do Sul","RS","26.0","27.0"
5219,"Iporá","GO","25.0","25.0"
5252,"Mariano Moro","RS","22.0","22.0"
5251,"Mariana Pimentel","RS","21.0","21.0"
5248,"Maratá","RS","23.0","23.0"
5250,"Marcelino Ramos","RS","22.0","21.0"
5256,"Mato Leitão","RS","22.0","22.0"
5254,"Mata","RS","23.0","23.0"
5258,"Maximiliano De Almeida","RS","22.0","22.0"
5239,"Trentin","RS","23.0","23.0"
5259,"Minas Do Leão","RS","24.0","24.0"
5253,"Marques De Souza","RS","24.0","24.0"
5246,"Manoel Viana","RS","24.0","24.0"
5255,"Mato Castelhano","RS","22.0","22.0"
5240,"Liberato Salzano","RS","24.0","24.0"
5229,"Tavares","RS","25.0","25.0"
5264,"Montenegro","RS","24.0","24.0"
5263,"Monte Belo Do Sul","RS","21.0","21.0"
5261,"Montauri","RS","22.0","22.0"
5267,"Morro Redondo","RS","23.0","23.0"
5247,"Maquiné","RS","21.0","21.0"
5268,"Morro Reuter","RS","22.0","22.0"
5266,"Morrinhos Do Sul","RS","23.0","23.0"
5271,"Muçum","RS","24.0","24.0"
5249,"Marau","RS","23.0","23.0"
5272,"Muitos Capões","RS","21.0","21.0"
5275,"Nicolau Vergueiro","RS","23.0","23.0"
5274,"Não-Me-Toque","RS","23.0","23.0"
5257,"Mato Queimado","RS","23.0","23.0"
5278,"Nova Araçá","RS","21.0","21.0"
5279,"Nova Bassano","RS","22.0","22.0"
5260,"Miraguaí","RS","24.0","24.0"
5280,"Nova Boa Vista","RS","23.0","23.0"
5262,"Monte Alegre Dos Campos","RS","19.0","19.0"
5287,"Nova Petrópolis","RS","21.0","21.0"
5265,"Mormaço","RS","24.0","24.0"
5281,"Nova Bréscia","RS","22.0","22.0"
5277,"Nova Alvorada","RS","23.0","23.0"
5270,"Mostardas","RS","25.0","25.0"
5285,"Nova Pádua","RS","22.0","22.0"
5289,"Nova Ramada","RS","23.0","23.0"
5291,"Nova Santa Rita","RS","25.0","25.0"
5273,"Muliterno","RS","22.0","22.0"
5290,"Nova Roma Do Sul","RS","21.0","21.0"
5269,"Morungava","RS","25.0","25.0"
5292,"Novo Barreiro","RS","24.0","24.0"
5295,"Novo Hamburgo","RS","24.0","24.0"
5296,"Novo Machado","RS","26.0","28.0"
5286,"Nova Palma","RS","23.0","23.0"
5276,"Nonoai","RS","24.0","24.0"
5283,"Nova Esperança Do Sul","RS","22.0","22.0"
5298,"Rio Verde De Mato Grosso","MS","27.0","28.0"
5300,"Novo Xingu","RS","24.0","24.0"
5282,"Nova Candelária","RS","26.0","27.0"
5304,"Palmeira Das Missões","RS","23.0","23.0"
5301,"Osório","RS","21.0","21.0"
5305,"Palmitinho","RS","25.0","25.0"
5307,"Pantano Grande","RS","24.0","24.0"
5284,"Nova Hartz","RS","24.0","24.0"
5303,"Palmares Do Sul","RS","25.0","25.0"
5308,"Paraí","RS","23.0","23.0"
5302,"Paim Filho","RS","22.0","22.0"
5288,"Nova Prata","RS","21.0","21.0"
5309,"Tabatinga","AM","22.0","22.0"
5310,"Bueno Brandão","MG","18.0","18.0"
5311,"Congonhal","MG","20.0","20.0"
5312,"Extrema","MG","18.0","18.0"
5297,"São Sebastião Do Paraíso","MG","23.0","23.0"
5293,"Novo Cabrais","RS","25.0","25.0"
5314,"São Romão","MG","25.0","25.0"
5294,"São Luís De Montes Belos","GO","25.0","25.0"
5313,"Paraíso Do Sul","RS","24.0","24.0"
5316,"Parobé","RS","21.0","21.0"
5319,"Passo Fundo","RS","22.0","22.0"
5318,"Passo Do Sobrado","RS","23.0","23.0"
5315,"Pareci Novo","RS","24.0","24.0"
5299,"Novo Tiradentes","RS","25.0","25.0"
5320,"Paulo Bento","RS","22.0","22.0"
5317,"Passa Sete","RS","23.0","23.0"
5306,"Panambi","RS","23.0","21.0"
5322,"Carmo Do Paranaíba","MG","19.0","19.0"
5324,"Pedro Osório","RS","24.0","24.0"
5328,"Pinhal Da Serra","RS","20.0","20.0"
5326,"Pelotas","RS","25.0","25.0"
5327,"Picada Café","RS","22.0","22.0"
5335,"Pinheiro Machado","RS","22.0","22.0"
5334,"Pinheirinho Do Vale","RS","26.0","27.0"
5333,"Pinhal","RS","24.0","24.0"
5337,"Piratini","RS","22.0","22.0"
5341,"Ponte Preta","RS","21.0","21.0"
5339,"Poço Das Antas","RS","24.0","24.0"
5321,"Paverama","RS","24.0","24.0"
5336,"Pirapó","RS","27.0","28.0"
5331,"Pinhal Grande","RS","23.0","23.0"
5343,"Novo Gama","GO","23.0","23.0"
5344,"Valparaíso De Goiás","GO","24.0","24.0"
5345,"Portão","RS","25.0","25.0"
5349,"Porto Vera Cruz","RS","27.0","29.0"
5348,"Porto Mauá","RS","27.0","29.0"
5332,"Pedro Leopoldo","MG","24.0","24.0"
5325,"Pejuçara","RS","23.0","21.0"
5350,"Porto Xavier","RS","27.0","29.0"
5329,"Trombetas","PA","25.0","25.0"
5323,"Pedras Altas","RS","22.0","22.0"
5352,"Presidente Lucena","RS","24.0","24.0"
5330,"Campo Do Meio","MG","22.0","22.0"
5354,"Protásio Alves","RS","22.0","22.0"
5340,"Pontão","RS","22.0","22.0"
5338,"Planalto","RS","26.0","27.0"
5342,"Cidade Ocidental","GO","24.0","24.0"
5359,"Quevedos","RS","23.0","23.0"
5360,"Taiobeiras","MG","20.0","20.0"
5363,"Aiquara","BA","23.0","23.0"
5362,"Redentora","RS","24.0","22.0"
5357,"Putinga","RS","22.0","22.0"
5355,"Minaçu","GO","27.0","28.0"
5346,"Porto Alegre","RS","25.0","25.0"
5365,"Itapitanga","BA","24.0","24.0"
5368,"Rio Grande","RS","25.0","25.0"
5351,"Pouso Novo","RS","23.0","23.0"
5364,"Relvado","RS","23.0","23.0"
5353,"Progresso","RS","24.0","24.0"
5378,"Afogados Da Ingazeira","PE","25.0","25.0"
5370,"Rio Pardo","RS","24.0","24.0"
5371,"Campos Gerais","MG","21.0","21.0"
5373,"Riozinho","RS","22.0","22.0"
5372,"Jacutinga","MG","21.0","21.0"
5356,"Arceburgo","MG","25.0","25.0"
5374,"Roca Sales","RS","25.0","25.0"
5380,"Cruz Alta","RS","23.0","23.0"
5382,"Cruzeiro Do Sul","RS","25.0","25.0"
5381,"Cruzaltense","RS","23.0","23.0"
5358,"Quaraí","RS","24.0","24.0"
5377,"Primavera Do Leste","MT","24.0","24.0"
5379,"Criúva","RS","19.0","19.0"
5367,"Rio Dos Índios","RS","22.0","22.0"
5366,"Restinga Seca","RS","24.0","24.0"
5383,"Curumim","RS","24.0","24.0"
5387,"Jaguari","RS","22.0","22.0"
5386,"Dezesseis De Novembro","RS","25.0","25.0"
5347,"Porto Lucena","RS","27.0","29.0"
5388,"Dilermando De Aguiar","RS","23.0","23.0"
5384,"David Canabarro","RS","22.0","22.0"
5369,"Santa Bárbara De Goiás","GO","26.0","26.0"
5375,"Cristal","RS","24.0","24.0"
5392,"Boa Vista","DF","23.0","23.0"
5391,"Dois Irmãos Das Missões","RS","24.0","24.0"
5396,"Porangatu","GO","28.0","29.0"
5398,"Dom Feliciano","RS","23.0","23.0"
5393,"Frutal","MG","26.0","26.0"
5361,"Quinze De Novembro","RS","24.0","24.0"
5376,"Sonora","MS","27.0","28.0"
5400,"Dom Pedro De Alcântara","RS","23.0","23.0"
5385,"Derrubadas","RS","25.0","25.0"
5389,"Piumhi","MG","22.0","22.0"
5405,"Encantado","RS","25.0","25.0"
5390,"Santos Dumont","MG","21.0","21.0"
5410,"Erebango","RS","22.0","22.0"
5409,"Entre Rios Do Sul","RS","22.0","22.0"
5411,"Erechim","RS","21.0","21.0"
5406,"Encruzilhada Do Sul","RS","22.0","22.0"
5395,"Itamaraju","BA","25.0","25.0"
5394,"Dois Irmãos","RS","24.0","24.0"
5413,"Erval Grande","RS","21.0","21.0"
5399,"Dom Pedrito","RS","23.0","23.0"
5414,"Erval Seco","RS","24.0","24.0"
5397,"Dois Lajeados","RS","23.0","23.0"
5403,"Doutor Ricardo","RS","24.0","24.0"
5417,"Espumoso","RS","24.0","24.0"
5415,"Esmeralda","RS","19.0","19.0"
5401,"Dona Francisca","RS","25.0","25.0"
5420,"Esteio","RS","25.0","25.0"
5404,"Eldorado Do Sul","RS","21.0","21.0"
5418,"Estação","RS","22.0","22.0"
5419,"Estância Velha","RS","25.0","25.0"
5416,"Esperança Do Sul","RS","25.0","25.0"
5407,"Engenho Velho","RS","23.0","23.0"
5426,"Faxinal Do Soturno","RS","24.0","24.0"
5421,"Estrela","RS","25.0","25.0"
5424,"Fagundes Varela","RS","22.0","22.0"
5428,"Fazenda Vilanova","RS","24.0","24.0"
5408,"Entre-Ijuís","RS","24.0","24.0"
5427,"Faxinalzinho","RS","22.0","22.0"
5430,"Flores Da Cunha","RS","20.0","20.0"
5432,"Fontoura Xavier","RS","21.0","21.0"
5412,"Ernestina","RS","23.0","23.0"
5433,"Formigueiro","RS","24.0","23.0"
5437,"Garibaldi","RS","20.0","20.0"
5422,"Estrela Velha","RS","24.0","24.0"
5440,"General Câmara","RS","24.0","24.0"
5439,"Gaurama","RS","22.0","22.0"
5423,"Eugênio De Castro","RS","24.0","24.0"
5425,"Farroupilha","RS","21.0","21.0"
5435,"Fortaleza Dos Valos","RS","24.0","24.0"
5444,"Glorinha","RS","24.0","24.0"
5441,"Gentil","RS","22.0","22.0"
5443,"Giruá","RS","25.0","25.0"
5429,"Feliz","RS","25.0","25.0"
5445,"Gramado Dos Loureiros","RS","24.0","24.0"
5402,"Doutor Maurício Cardoso","RS","26.0","28.0"
5447,"Gramado Xavier","RS","22.0","22.0"
5431,"Floriano Peixoto","RS","23.0","23.0"
5448,"Gravataí","RS","25.0","25.0"
5434,"Forquetinha","RS","24.0","24.0"
5449,"Guabiju","RS","22.0","22.0"
5452,"Guarani Das Missões","RS","25.0","25.0"
5456,"Horizontina","RS","26.0","27.0"
5442,"Getúlio Vargas","RS","22.0","22.0"
5458,"Humaitá","RS","25.0","25.0"
5436,"Frederico Westphalen","RS","24.0","24.0"
5451,"Guaporé","RS","23.0","23.0"
5459,"Ibarama","RS","24.0","24.0"
5460,"Ibiaçá","RS","23.0","23.0"
5461,"Ibiraiaras","RS","21.0","21.0"
5446,"Gramado","RS","20.0","18.0"
5465,"Ijuí","RS","24.0","24.0"
5464,"Igrejinha","RS","24.0","24.0"
5468,"Imigrante","RS","23.0","23.0"
5467,"Imbé","RS","25.0","25.0"
5471,"Ipê","RS","21.0","21.0"
5469,"Independência","RS","25.0","25.0"
5450,"Guaíba","RS","25.0","22.0"
5472,"Ipiranga Do Sul","RS","22.0","22.0"
5455,"Herveiras","RS","22.0","22.0"
5453,"Harmonia","RS","24.0","24.0"
5438,"Garruchos","RS","26.0","28.0"
5457,"Hulha Negra","RS","22.0","22.0"
5454,"Herval","RS","22.0","22.0"
5463,"Ibirubá","RS","24.0","24.0"
5474,"Itaara","RS","22.0","22.0"
5462,"Ibirapuitã","RS","23.0","23.0"
5476,"Itapuca","RS","23.0","23.0"
5478,"Itatiba Do Sul","RS","20.0","20.0"
5481,"Ivoti","RS","24.0","24.0"
5480,"Ivorá","RS","23.0","23.0"
5475,"Itacurubi","RS","25.0","25.0"
5477,"Itaqui","RS","25.0","25.0"
5466,"Ilópolis","RS","23.0","23.0"
5479,"Itati","RS","22.0","22.0"
5473,"Iraí","RS","26.0","27.0"
5484,"Jacutinga","RS","22.0","22.0"
5470,"Inhacorá","RS","25.0","25.0"
5485,"Jaguarão","RS","24.0","24.0"
5488,"São José Da Tapera","AL","26.0","28.0"
5489,"São Miguel Dos Campos","AL","27.0","30.0"
5490,"Formosa Do Rio Preto","BA","23.0","23.0"
5493,"Santa Rita Do Sapucaí","MG","21.0","21.0"
5495,"Ribas Do Rio Pardo","MS","25.0","25.0"
5496,"Jaquirana","RS","19.0","19.0"
5499,"Júlio De Castilhos","RS","22.0","22.0"
5486,"Palmeira Dos Índios","AL","26.0","27.0"
5492,"Bom Jesus De Goiás","GO","26.0","27.0"
5500,"Lagoa Dos Três Cantos","RS","24.0","24.0"
5497,"Jari","RS","23.0","23.0"
5502,"Lagoa Vermelha","RS","21.0","21.0"
5482,"Jaboticaba","RS","23.0","23.0"
5483,"Jacuizinho","RS","24.0","24.0"
5503,"Lajeado Do Bugre","RS","21.0","21.0"
