"locale_id","city","state","temperature","feels_like","latitude","longitude"
7470,"Nova Esperança Do Piriá","PA","25.0","25.0","-2.3","-47.0"
7500,"Santa Isabel Do Pará","PA","25.0","25.0","-1.3","-48.2"
7502,"Santa Maria Das Barreiras","PA","25.0","25.0","-8.9","-49.7"
7492,"Redenção","PA","26.0","28.0","-8.0","-50.0"
7504,"Santana Do Araguaia","PA","25.0","25.0","-9.3","-50.1"
7507,"Santo Antônio Do Tauá","PA","25.0","25.0","-1.2","-48.1"
7506,"Santarém","PA","27.0","30.0","-2.5","-54.7"
7505,"Santarém Novo","PA","26.0","28.0","-0.9","-47.4"
7510,"São Domingos Do Capim","PA","25.0","25.0","-1.7","-47.8"
7483,"Pau D'Arco","PA","26.0","28.0","-7.8","-50.0"
7485,"Piçarra","PA","26.0","27.0","-6.4","-48.9"
7511,"São Félix Do Xingu","PA","27.0","28.0","-6.6","-52.0"
7509,"São Domingos Do Araguaia","PA","25.0","25.0","-5.5","-48.7"
7512,"São Francisco Do Pará","PA","25.0","25.0","-1.2","-47.8"
7514,"São João Do Araguaia","PA","26.0","28.0","-5.4","-48.8"
7496,"Salinópolis","PA","27.0","30.0","-0.6","-47.4"
7524,"Tucuruí","PA","25.0","25.0","-3.8","-49.7"
7501,"Santa Luzia Do Pará","PA","26.0","26.0","-1.5","-46.9"
7513,"São Geraldo Do Araguaia","PA","26.0","28.0","-6.4","-48.6"
7521,"Tomé-Açu","PA","25.0","25.0","-2.4","-48.2"
7522,"Tracuateua","PA","26.0","27.0","-1.1","-46.9"
7517,"Sapucaia","PA","26.0","28.0","-6.9","-49.7"
7535,"Goianésia","GO","24.0","24.0","-15.3","-49.1"
7530,"Areia","PB","25.0","25.0","-7.0","-35.7"
7529,"Alagoinha","PB","26.0","28.0","-7.0","-35.5"
7526,"Vitória Do Xingu","PA","24.0","24.0","-2.9","-52.0"
7515,"São Miguel Do Guamá","PA","25.0","25.0","-1.6","-47.5"
7499,"Santa Cruz Do Arari","PA","25.0","25.0","-0.7","-49.2"
7531,"Aroeiras","PB","26.0","28.0","-7.5","-35.7"
7528,"Alagoa Grande","PB","27.0","28.0","-7.2","-35.6"
7533,"Catalão","GO","24.0","24.0","-18.2","-47.9"
7495,"Rurópolis","PA","23.0","23.0","-4.1","-54.9"
7516,"São Sebastião Da Boa Vista","PA","24.0","24.0","-1.7","-49.5"
7518,"Senador José Porfírio","PA","24.0","24.0","-2.6","-52.0"
7508,"São Caetano De Odivelas","PA","25.0","25.0","-0.8","-48.0"
7537,"Itumbiara","GO","26.0","26.0","-18.4","-49.2"
7527,"Xinguara","PA","25.0","25.0","-7.1","-49.9"
7536,"Itapaci","GO","27.0","27.0","-15.0","-49.5"
7519,"Soure","PA","26.0","28.0","-0.7","-48.6"
7542,"Coari","AM","25.0","25.0","-4.1","-63.1"
7523,"Tucumã","PA","26.0","28.0","-6.7","-51.2"
7543,"Humaitá","AM","26.0","28.0","-7.5","-63.0"
7544,"Manaus","AM","25.0","25.0","-3.1","-60.0"
7546,"Arembepe","BA","27.0","30.0","-12.8","-38.2"
7525,"Viseu","PA","27.0","29.0","-1.2","-46.1"
7541,"Paranã","TO","26.0","27.0","-12.6","-47.9"
7547,"Barra","BA","26.0","26.0","-11.1","-43.1"
7532,"Aragarças","GO","27.0","28.0","-15.9","-52.3"
7520,"Terra Santa","PA","24.0","24.0","-2.1","-56.5"
7552,"Cruz Das Almas","BA","26.0","26.0","-12.7","-39.1"
7550,"Conde","BA","29.0","33.0","-11.8","-37.6"
7553,"Euclides Da Cunha","BA","26.0","27.0","-10.5","-39.0"
7551,"Correntina","BA","26.0","26.0","-13.3","-44.6"
7538,"Luziânia","GO","24.0","24.0","-16.3","-48.0"
7555,"Guanambi","BA","26.0","26.0","-14.2","-42.8"
7539,"Monte Alegre De Goiás","GO","25.0","25.0","-13.3","-46.9"
7558,"Itiruçu","BA","21.0","21.0","-13.5","-40.1"
7557,"Itaberaba","BA","26.0","27.0","-12.5","-40.3"
7559,"Jacobina","BA","24.0","24.0","-11.2","-40.5"
7554,"Feira De Santana","BA","26.0","27.0","-12.3","-39.0"
7560,"Lençóis","BA","22.0","22.0","-12.6","-41.4"
7556,"Ilhéus","BA","24.0","24.0","-14.8","-39.0"
7540,"Araguatins","TO","25.0","25.0","-5.7","-48.1"
7563,"Remanso","BA","25.0","25.0","-9.6","-42.1"
7545,"Amargosa","BA","24.0","24.0","-13.0","-39.6"
7548,"Barreiras","BA","24.0","24.0","-12.2","-45.0"
7549,"Bom Jesus Da Lapa","BA","26.0","27.0","-13.3","-43.4"
7567,"Uauá","BA","26.0","27.0","-9.8","-39.5"
7562,"Maraú","BA","25.0","25.0","-14.1","-39.0"
7565,"Santa Rita De Cássia","BA","24.0","24.0","-11.0","-44.5"
7564,"Salvador","BA","26.0","29.0","-13.0","-38.5"
7573,"Borborema","PB","26.0","28.0","-6.8","-35.6"
7570,"Bayeux","PB","29.0","33.0","-7.1","-34.9"
7575,"Brejo Dos Santos","PB","27.0","28.0","-6.4","-37.8"
7578,"Cabedelo","PB","28.0","32.0","-7.0","-34.9"
7561,"Macajuba","BA","23.0","23.0","-12.1","-40.4"
7579,"Cachoeira Dos Índios","PB","26.0","26.0","-7.1","-38.2"
7577,"Cabaceiras","PB","26.0","27.0","-7.5","-36.3"
7584,"Cajazeiras","PB","26.0","27.0","-6.9","-38.6"
7576,"Caaporã","PB","28.0","31.0","-7.5","-34.9"
7534,"Cristalina","GO","23.0","23.0","-16.8","-47.6"
7583,"Caiçara","PB","27.0","29.0","-6.6","-35.5"
7587,"Campina Grande","PB","25.0","25.0","-7.2","-35.9"
7582,"Cacimbas","PB","24.0","24.0","-7.2","-37.1"
7566,"Senhor Do Bonfim","BA","24.0","24.0","-10.5","-40.2"
7568,"Vitória Da Conquista","BA","21.0","21.0","-14.9","-40.8"
7569,"Bananeiras","PB","26.0","28.0","-6.8","-35.6"
7572,"Guaramiranga","CE","23.0","23.0","-4.3","-38.9"
7586,"Caldas Brandão","PB","28.0","31.0","-7.1","-35.3"
7571,"Campos Sales","CE","24.0","24.0","-7.1","-40.4"
7574,"Brejo Do Cruz","PB","27.0","29.0","-6.3","-37.5"
7592,"Casserengue","PB","26.0","27.0","-6.8","-35.7"
7590,"Caraúbas","PB","26.0","27.0","-7.7","-36.5"
7591,"Carrapateira","PB","25.0","25.0","-7.0","-38.3"
7599,"Bom Sucesso","MT","26.0","28.0","-15.7","-56.1"
7593,"Catingueira","PB","27.0","28.0","-7.1","-37.6"
7596,"Barra Do Bugres","MT","26.0","28.0","-15.1","-57.2"
7588,"Campo De Santana","PB","27.0","28.0","-6.5","-35.6"
7580,"Cacimba De Areia","PB","27.0","29.0","-7.1","-37.2"
7581,"Cacimba De Dentro","PB","26.0","26.0","-6.6","-35.8"
7589,"Capim","PB","28.0","32.0","-6.9","-35.2"
7600,"Buriti","MT","26.0","27.0","-18.0","-53.6"
7605,"Carlinda","MT","25.0","25.0","-10.0","-55.8"
7607,"Chapada Dos Guimarães","MT","26.0","27.0","-15.5","-55.8"
7608,"Cocalinho","MT","28.0","30.0","-14.4","-51.0"
7615,"Cuiabá","MT","26.0","28.0","-15.6","-56.1"
7594,"Arruda","MT","24.0","24.0","-14.9","-56.2"
7609,"Colíder","MT","26.0","27.0","-10.8","-55.5"
7585,"Cajazeirinhas","PB","26.0","28.0","-7.0","-37.8"
7601,"Campinápolis","MT","27.0","27.0","-14.5","-52.9"
7597,"Bauxi","MT","23.0","23.0","-15.2","-56.7"
7614,"Cotriguaçu","MT","25.0","25.0","-10.0","-58.4"
7598,"Boa Esperança","MT","22.0","22.0","-13.5","-55.1"
7616,"Diamantino","MT","28.0","30.0","-14.4","-56.4"
7603,"Campo Verde","MT","24.0","24.0","-15.5","-55.2"
7604,"Canarana","MT","26.0","28.0","-13.6","-52.3"
7617,"Dom Aquino","MT","25.0","25.0","-15.8","-54.9"
7595,"Barão De Melgaço","MT","27.0","30.0","-16.2","-56.0"
7621,"Guarantã Do Norte","MT","26.0","27.0","-9.8","-54.9"
7610,"Colniza","MT","25.0","25.0","-9.4","-59.0"
7612,"Confresa","MT","27.0","29.0","-10.6","-51.6"
7613,"Coronel Ponce","MT","24.0","24.0","-15.5","-55.0"
7606,"Castanheira","MT","26.0","27.0","-11.1","-58.6"
7625,"Jangada","MT","24.0","24.0","-15.2","-56.5"
7622,"Guiratinga","MT","27.0","28.0","-16.3","-53.8"
7611,"Comodoro","MT","25.0","25.0","-13.7","-59.8"
7631,"Matupá","MT","25.0","25.0","-10.1","-54.9"
7618,"Figueirópolis D'Oeste","MT","26.0","27.0","-15.4","-58.7"
7602,"Campo Novo Do Parecis","MT","25.0","25.0","-13.7","-57.9"
7627,"Jauru","MT","26.0","27.0","-15.3","-58.9"
7623,"Itiquira","MT","23.0","23.0","-17.2","-54.1"
7638,"Nova Olímpia","MT","26.0","26.0","-14.8","-57.3"
7626,"Jarudoré","MT","26.0","28.0","-16.2","-54.3"
7624,"Jaciara","MT","26.0","27.0","-16.0","-55.0"
7632,"Nobres","MT","26.0","28.0","-14.7","-56.3"
7619,"Gaúcha Do Norte","MT","27.0","28.0","-13.2","-53.1"
7639,"Nova Ubiratã","MT","24.0","24.0","-13.0","-55.3"
7640,"Nova Xavantina","MT","26.0","27.0","-14.7","-52.4"
7644,"Peixoto De Azevedo","MT","25.0","25.0","-10.2","-55.0"
7634,"Nova Galiléia","MT","27.0","29.0","-16.6","-54.4"
7620,"General Carneiro","MT","26.0","27.0","-15.7","-52.8"
7643,"Pedra Preta","MT","27.0","29.0","-16.6","-54.5"
7636,"Nova Maringá","MT","26.0","28.0","-13.0","-57.1"
7637,"Nova Mutum","MT","24.0","24.0","-13.8","-56.1"
7635,"Nova Marilândia","MT","24.0","24.0","-14.4","-57.0"
7642,"Paranatinga","MT","25.0","25.0","-14.4","-54.1"
7628,"Juscimeira","MT","25.0","25.0","-16.1","-54.9"
7654,"Conceição Das Alagoas","MG","25.0","25.0","-19.9","-48.4"
7630,"Luciara","MT","28.0","31.0","-11.2","-50.7"
7657,"Florestal","MG","24.0","24.0","-19.9","-44.4"
7629,"Lucas Do Rio Verde","MT","25.0","25.0","-13.1","-55.9"
7656,"Espinosa","MG","25.0","25.0","-14.9","-42.8"
7658,"Porto Dos Gaúchos","MT","25.0","25.0","-11.5","-57.4"
7646,"Ponte Branca","MT","24.0","24.0","-16.8","-52.8"
7641,"Novo São Joaquim","MT","26.0","27.0","-14.9","-53.0"
7650,"Barbacena","MG","21.0","21.0","-21.2","-43.8"
7662,"Timóteo","MG","22.0","22.0","-19.6","-42.6"
7649,"Águas Vermelhas","MG","21.0","21.0","-15.7","-41.5"
7651,"Buritis","MG","24.0","24.0","-15.6","-46.4"
7653,"Capelinha","MG","22.0","22.0","-17.7","-42.5"
7645,"Poconé","MT","27.0","30.0","-16.3","-56.6"
7633,"Nortelândia","MT","25.0","25.0","-14.5","-56.8"
7666,"Santa Carmem","MT","26.0","27.0","-11.9","-55.2"
7652,"Campina Verde","MG","26.0","27.0","-19.5","-49.5"
7663,"Querência","MT","26.0","27.0","-12.6","-52.2"
7655,"Diamantina","MG","20.0","20.0","-18.2","-43.6"
7667,"Chapadinha","MA","27.0","29.0","-3.7","-43.4"
7661,"Teófilo Otoni","MG","25.0","25.0","-17.9","-41.5"
7668,"Colinas","MA","24.0","24.0","-6.0","-44.2"
7670,"Turiaçu","MA","26.0","29.0","-1.7","-45.4"
7647,"Ponte De Pedra","MT","25.0","25.0","-13.9","-57.3"
7664,"Rondonópolis","MT","27.0","29.0","-16.5","-54.6"
7674,"Itaquiraí","MS","26.0","26.0","-23.5","-54.2"
7679,"Paranaíba","MS","27.0","27.0","-19.7","-51.2"
7648,"Pontes E Lacerda","MT","24.0","24.0","-15.2","-59.3"
7680,"Santa Rita Do Trivelato","MT","28.0","30.0","-14.4","-56.4"
7665,"Rosário Oeste","MT","25.0","25.0","-14.8","-56.4"
7676,"Juti","MS","27.0","28.0","-22.9","-54.6"
7678,"Miranda","MS","27.0","29.0","-20.2","-56.4"
7681,"Santo Antônio Do Leste","MT","25.0","25.0","-15.8","-54.4"
7682,"Santo Antônio Do Leverger","MT","27.0","29.0","-15.9","-56.1"
7671,"Amambai","MS","26.0","26.0","-23.1","-55.2"
7669,"Grajaú","MA","25.0","25.0","-5.8","-46.1"
7688,"Tangará Da Serra","MT","25.0","25.0","-14.6","-57.5"
7684,"São José Do Rio Claro","MT","25.0","25.0","-13.4","-56.7"
7673,"Chapadão Do Sul","MS","25.0","25.0","-18.8","-52.6"
7660,"Poxoréo","MT","24.0","24.0","-15.8","-54.4"
7675,"Ivinhema","MS","27.0","28.0","-22.3","-53.8"
7672,"Cassilândia","MS","25.0","25.0","-19.1","-51.7"
7694,"Várzea Grande","MT","26.0","28.0","-15.6","-56.1"
7677,"Maracaju","MS","27.0","28.0","-21.6","-55.2"
7659,"Porto Esperidião","MT","26.0","28.0","-15.9","-58.5"
7691,"Tesouro","MT","27.0","28.0","-16.1","-53.6"
7696,"Abaetetuba","PA","25.0","25.0","-1.7","-48.9"
7697,"Acará","PA","25.0","25.0","-2.0","-48.2"
7686,"São Pedro Da Cipa","MT","26.0","27.0","-16.0","-54.9"
7687,"Sorriso","MT","26.0","27.0","-12.5","-55.7"
7700,"Algodoal","PA","26.0","28.0","-0.6","-47.6"
7704,"Belém","PA","25.0","25.0","-1.4","-48.4"
7703,"Ananindeua","PA","25.0","25.0","-1.4","-48.4"
7701,"Almeirim","PA","24.0","24.0","-1.5","-52.6"
7690,"Terra Nova Do Norte","MT","26.0","27.0","-10.5","-55.2"
7705,"Belo Monte","PA","23.0","23.0","-3.1","-51.8"
7695,"Vera","MT","26.0","27.0","-12.3","-55.3"
7706,"Belterra","PA","26.0","27.0","-2.6","-54.9"
7708,"Bragança","PA","26.0","28.0","-1.1","-46.8"
7693,"Tucumã","MT","26.0","28.0","-10.0","-50.3"
7709,"Assis Brasil","AC","23.0","23.0","-10.9","-69.6"
7692,"Torixoréu","MT","26.0","27.0","-16.2","-52.6"
7711,"Capixaba","AC","24.0","24.0","-10.6","-67.7"
7685,"São José Do Xingu","MT","26.0","28.0","-10.8","-52.7"
7683,"São Félix Do Araguaia","MT","28.0","31.0","-11.6","-50.7"
7699,"Alenquer","PA","25.0","25.0","-1.9","-54.7"
7710,"Bujari","AC","25.0","25.0","-9.8","-68.0"
7689,"Tapurah","MT","25.0","25.0","-12.8","-56.5"
7702,"Altamira","PA","24.0","24.0","-3.2","-52.2"
7717,"Rio Branco","AC","25.0","25.0","-10.0","-67.9"
7719,"Santa Rosa Do Purus","AC","23.0","23.0","-9.4","-70.5"
7715,"Marechal Thaumaturgo","AC","23.0","23.0","-8.9","-72.8"
7718,"Rodrigues Alves","AC","23.0","23.0","-7.7","-72.6"
7707,"Bom Jesus Do Tocantins","PA","26.0","27.0","-5.1","-48.6"
7725,"Belém","AL","26.0","27.0","-9.6","-36.5"
7723,"Barra De Santo Antônio","AL","27.0","30.0","-9.4","-35.5"
7726,"Belo Monte","AL","27.0","29.0","-9.8","-37.3"
7727,"Boca Da Mata","AL","26.0","28.0","-9.6","-36.2"
7713,"Jordão","AC","23.0","23.0","-9.4","-71.9"
7724,"Barra De São Miguel","AL","28.0","31.0","-9.8","-35.9"
7698,"Afuá","PA","25.0","25.0","-0.2","-50.4"
7714,"Manoel Urbano","AC","24.0","24.0","-8.8","-69.3"
7730,"Campestre","AL","26.0","28.0","-8.8","-35.6"
7712,"Epitaciolândia","AC","24.0","24.0","-11.0","-68.7"
7722,"Atalaia","AL","27.0","29.0","-9.5","-36.0"
7728,"Branquinha","AL","26.0","28.0","-9.2","-36.0"
7731,"Campo Alegre","AL","27.0","28.0","-9.8","-36.4"
7732,"Campo Grande","AL","27.0","30.0","-10.0","-36.8"
7716,"Porto Walter","AC","23.0","23.0","-8.3","-72.7"
7738,"Colônia Leopoldina","AL","26.0","28.0","-8.9","-35.7"
7721,"Tarauacá","AC","23.0","23.0","-8.2","-70.8"
7735,"Carneiros","AL","26.0","28.0","-9.5","-37.4"
7739,"Coqueiro Seco","AL","27.0","31.0","-9.6","-35.8"
7720,"Senador Guiomard","AC","25.0","25.0","-10.2","-67.7"
7740,"Coruripe","AL","28.0","31.0","-10.1","-36.2"
7742,"Jundiá","AL","26.0","28.0","-8.9","-35.6"
7746,"Marechal Deodoro","AL","27.0","31.0","-9.7","-35.9"
7737,"Coité Do Nóia","AL","26.0","27.0","-9.6","-36.6"
7744,"Major Isidoro","AL","27.0","29.0","-9.5","-37.0"
7748,"Matriz De Camaragibe","AL","26.0","28.0","-9.2","-35.5"
7749,"Messias","AL","26.0","28.0","-9.4","-35.8"
7736,"Chã Preta","AL","25.0","25.0","-9.3","-36.3"
7729,"Cajueiro","AL","26.0","27.0","-9.4","-36.2"
7752,"Murici","AL","26.0","27.0","-9.3","-35.9"
7753,"Novo Lino","AL","26.0","28.0","-8.9","-35.6"
7750,"Minador Do Negrão","AL","27.0","28.0","-9.3","-36.9"
7733,"Canafístula","AL","27.0","28.0","-9.4","-36.7"
7755,"Olho D'Água Grande","AL","27.0","30.0","-10.1","-36.8"
7734,"Canapi","AL","25.0","25.0","-9.1","-37.6"
7751,"Monteirópolis","AL","27.0","29.0","-9.6","-37.2"
7763,"Paulo Jacinto","AL","25.0","25.0","-9.4","-36.4"
7762,"Passo De Camaragibe","AL","27.0","30.0","-9.2","-35.5"
7741,"Craíbas","AL","28.0","29.0","-9.6","-36.8"
7743,"Lagoa Da Canoa","AL","27.0","29.0","-9.8","-36.7"
7758,"Palestina","AL","27.0","28.0","-9.7","-37.3"
7757,"Ouro Branco","AL","26.0","27.0","-9.2","-37.4"
7759,"Pão De Açúcar","AL","27.0","29.0","-9.7","-37.4"
7745,"Maravilha","AL","26.0","27.0","-9.2","-37.4"
7765,"Piaçabuçu","AL","28.0","32.0","-10.4","-36.4"
7768,"São Luís Do Quitunde","AL","27.0","30.0","-9.3","-35.6"
7770,"União Dos Palmares","AL","26.0","27.0","-9.2","-36.0"
7747,"Mata Grande","AL","25.0","25.0","-9.1","-37.7"
7764,"Penedo","AL","28.0","31.0","-10.3","-36.6"
7754,"Olho D'Água Do Casado","AL","24.0","24.0","-9.5","-37.8"
7756,"Olivença","AL","27.0","28.0","-9.5","-37.2"
7774,"Barcelos","AM","26.0","28.0","-1.0","-62.9"
7775,"Canutama","AM","26.0","27.0","-6.5","-64.4"
7771,"Viçosa","AL","26.0","27.0","-9.4","-36.2"
7761,"Paripueira","AL","27.0","30.0","-9.5","-35.6"
7760,"Pariconha","AL","26.0","27.0","-9.3","-38.0"
7777,"Careiro","AM","25.0","25.0","-3.8","-60.4"
7781,"Manacapuru","AM","25.0","25.0","-3.3","-60.6"
7783,"Manicoré","AM","24.0","24.0","-5.8","-61.3"
7766,"Pilar","AL","27.0","30.0","-9.6","-36.0"
7769,"Traipu","AL","28.0","31.0","-10.0","-37.0"
7785,"Maués","AM","25.0","25.0","-3.4","-57.7"
7780,"Lábrea","AM","26.0","28.0","-7.3","-64.8"
7767,"Porto Real Do Colégio","AL","28.0","31.0","-10.2","-36.8"
7789,"Novo Aripuanã","AM","24.0","24.0","-5.1","-60.4"
7790,"Parintins","AM","24.0","24.0","-2.6","-56.7"
7791,"Pauini","AM","26.0","27.0","-7.7","-67.0"
7776,"Carauari","AM","23.0","23.0","-4.9","-66.9"
7794,"São Gabriel Da Cachoeira","AM","24.0","24.0","-0.1","-67.1"
7792,"Presidente Figueiredo","AM","25.0","25.0","-2.0","-60.0"
7793,"Santo Antônio Do Içá","AM","24.0","24.0","-3.1","-67.9"
7795,"São Paulo De Olivença","AM","23.0","23.0","-3.4","-68.9"
7778,"Careiro Da Várzea","AM","25.0","25.0","-3.2","-59.8"
7796,"Tapauá","AM","26.0","28.0","-5.6","-63.2"
7797,"Tefé","AM","26.0","28.0","-3.4","-64.7"
7782,"Manaquiri","AM","25.0","25.0","-3.4","-60.5"
7779,"Carvoeiro","AM","26.0","28.0","-1.4","-62.0"
7784,"Maraã","AM","25.0","25.0","-1.9","-65.6"
7799,"Tupuruquara","AM","26.0","27.0","-0.4","-65.0"
7786,"Moura","AM","26.0","28.0","-1.5","-61.6"
7800,"Uarini","AM","25.0","25.0","-3.0","-65.1"
7798,"Tonantins","AM","24.0","24.0","-2.9","-67.8"
7788,"Novo Airão","AM","26.0","28.0","-2.6","-61.1"
7803,"Calçoene","AP","24.0","24.0","2.5","-50.9"
7787,"Nova Olinda Do Norte","AM","25.0","25.0","-3.9","-59.1"
7802,"Amapá","AP","24.0","24.0","2.1","-50.8"
7772,"Autazes","AM","25.0","25.0","-3.6","-59.1"
7806,"Brasil Novo","PA","24.0","24.0","-3.3","-53.5"
7808,"Breu Branco","PA","25.0","25.0","-4.1","-49.6"
7810,"Bujaru","PA","25.0","25.0","-1.5","-48.0"
7809,"Breves","PA","24.0","24.0","-1.7","-50.5"
7816,"Antônio Gonçalves","BA","24.0","24.0","-10.6","-40.3"
7815,"Antônio Cardoso","BA","26.0","27.0","-12.4","-39.1"
7773,"Balbina","AM","26.0","27.0","-1.9","-59.5"
7811,"Cachoeira Do Arari","PA","26.0","28.0","-1.0","-49.0"
7813,"Tartarugalzinho","AP","24.0","24.0","1.5","-50.9"
7822,"Banzaê","BA","26.0","27.0","-10.6","-38.6"
7801,"Urucurituba","AM","25.0","25.0","-3.1","-58.2"
7807,"Brejo Grande Do Araguaia","PA","25.0","25.0","-5.7","-48.4"
7821,"Baixa Grande","BA","25.0","25.0","-12.0","-40.2"
7804,"Cutias","AP","25.0","25.0","1.0","-50.8"
7805,"Ferreira Gomes","AP","24.0","24.0","0.9","-51.2"
7827,"Barro Alto","BA","23.0","23.0","-11.8","-41.9"
7826,"Barra Grande","BA","26.0","27.0","-14.1","-39.0"
7825,"Barra Do Rocha","BA","24.0","24.0","-14.2","-39.6"
7828,"Barrocas","BA","27.0","28.0","-11.5","-39.1"
7812,"Porto Grande","AP","24.0","24.0","0.7","-51.4"
7814,"América Dourada","BA","24.0","24.0","-11.5","-41.4"
7832,"Boa Vista Do Tupim","BA","25.0","25.0","-12.7","-40.6"
7833,"Bom Jesus Da Serra","BA","23.0","23.0","-14.4","-40.5"
7820,"Baianópolis","BA","24.0","24.0","-12.3","-44.5"
7819,"Aurelino Leal","BA","25.0","25.0","-14.3","-39.3"
7818,"Arraial D'Ajuda","BA","26.0","27.0","-16.5","-39.1"
7817,"Araci","BA","27.0","28.0","-11.3","-39.0"
7836,"Botuporã","BA","23.0","23.0","-13.4","-42.5"
7823,"Barra Da Estiva","BA","21.0","21.0","-13.6","-41.3"
7837,"Brejões","BA","24.0","24.0","-13.1","-39.8"
7835,"Boquira","BA","25.0","25.0","-12.8","-42.7"
7841,"Buerarema","BA","23.0","23.0","-15.0","-39.3"
7838,"Brejolândia","BA","26.0","26.0","-12.5","-44.0"
7824,"Barra Do Choça","BA","20.0","20.0","-14.9","-40.6"
7844,"Cabaceiras Do Paraguaçu","BA","26.0","27.0","-12.5","-39.2"
7840,"Brumado","BA","24.0","24.0","-14.2","-41.7"
7847,"Cairu","BA","26.0","27.0","-13.5","-39.0"
7845,"Cachoeira","BA","25.0","25.0","-12.6","-39.0"
7829,"Belmonte","BA","25.0","25.0","-15.9","-39.0"
7831,"Bem-Bom","BA","26.0","27.0","-9.8","-41.8"
7830,"Belo Campo","BA","22.0","22.0","-15.0","-41.3"
7834,"Bonito","BA","20.0","20.0","-12.0","-41.3"
7855,"Candiba","BA","25.0","25.0","-14.4","-42.9"
7856,"Cansanção","BA","27.0","27.0","-10.7","-39.5"
7853,"Candeal","BA","26.0","27.0","-11.8","-39.1"
7852,"Canarana","BA","23.0","23.0","-11.7","-41.8"
7839,"Brotas De Macaúbas","BA","24.0","24.0","-12.0","-42.6"
7857,"Canudos","BA","22.0","22.0","-12.0","-41.6"
7842,"Buritirama","BA","24.0","24.0","-10.7","-43.6"
7859,"Capim Grosso","BA","26.0","27.0","-11.4","-40.0"
7846,"Caculé","BA","23.0","23.0","-14.5","-42.2"
7861,"Caravelas","BA","27.0","29.0","-17.7","-39.3"
7858,"Capela Do Alto Alegre","BA","26.0","27.0","-11.7","-39.8"
7843,"Caatiba","BA","22.0","22.0","-15.0","-40.4"
7863,"Carnaíba Do Sertão","BA","26.0","27.0","-9.6","-40.4"
7849,"Camaçari","BA","27.0","29.0","-12.7","-38.3"
7851,"Campo Formoso","BA","24.0","24.0","-11.3","-42.0"
7866,"Encruzilhada","BA","23.0","23.0","-15.5","-40.9"
7850,"Campo Alegre De Lourdes","BA","23.0","23.0","-9.5","-43.0"
7854,"Candeias","BA","27.0","28.0","-12.7","-38.6"
7870,"Gandu","BA","24.0","24.0","-13.7","-39.5"
7867,"Entre Rios","BA","28.0","30.0","-11.9","-38.1"
7862,"Carnaíba","BA","28.0","29.0","-10.6","-38.9"
7869,"Esplanada","BA","28.0","31.0","-11.8","-37.9"
7871,"Gavião","BA","27.0","28.0","-11.5","-39.8"
7874,"Governador Mangabeira","BA","26.0","26.0","-12.6","-39.0"
7860,"Caraíbas","BA","24.0","24.0","-14.7","-41.3"
7848,"Caldeirão Grande","BA","24.0","24.0","-11.0","-40.3"
7875,"Guaratinga","BA","24.0","24.0","-16.6","-39.8"
7876,"Heliópolis","BA","27.0","28.0","-10.7","-38.3"
7880,"Ibipeba","BA","23.0","23.0","-11.6","-42.0"
7879,"Ibicoara","BA","20.0","20.0","-13.4","-41.3"
7881,"Ibipetuba","BA","24.0","24.0","-11.0","-44.5"
7865,"Elísio Medrado","BA","24.0","24.0","-12.9","-39.5"
7864,"Curaçá","BA","26.0","27.0","-9.0","-39.9"
7884,"Ibirapitanga","BA","24.0","24.0","-14.2","-39.4"
7883,"Ibirajá","BA","25.0","25.0","-17.2","-40.2"
7887,"Ibititá","BA","24.0","24.0","-11.5","-42.0"
7886,"Ibirataia","BA","23.0","23.0","-14.1","-39.6"
7868,"Érico Cardoso","BA","24.0","24.0","-13.4","-42.1"
7885,"Ibirapuã","BA","26.0","27.0","-17.7","-40.1"
7873,"Gongogi","BA","25.0","25.0","-14.3","-39.5"
7890,"Ilha De Boipeba","BA","26.0","27.0","-13.6","-38.9"
7889,"Igrapiúna","BA","25.0","25.0","-13.8","-39.1"
7891,"Imbassaí","BA","28.0","31.0","-12.5","-38.0"
7897,"Irecê","BA","24.0","24.0","-11.3","-41.9"
7877,"Iaçu","BA","27.0","28.0","-12.8","-40.2"
7899,"Itapicuru","BA","28.0","30.0","-11.3","-38.2"
7893,"Ipiaú","BA","23.0","23.0","-14.1","-39.7"
7895,"Ipupiara","BA","24.0","24.0","-11.8","-42.6"
7896,"Iramaia","BA","24.0","24.0","-13.3","-41.0"
7900,"Itapura","BA","24.0","24.0","-11.5","-40.5"
7901,"Itororó","BA","23.0","23.0","-15.1","-40.1"
7878,"Ibicaraí","BA","24.0","24.0","-14.9","-39.6"
7905,"Jussiape","BA","24.0","24.0","-13.5","-41.6"
7894,"Ipirá","BA","25.0","25.0","-12.2","-39.7"
7904,"João Dourado","BA","23.0","23.0","-11.3","-41.7"
7882,"Ibipitanga","BA","26.0","26.0","-12.9","-42.5"
7872,"Gentio Do Ouro","BA","23.0","23.0","-11.4","-42.5"
7888,"Ibotirama","BA","26.0","27.0","-12.2","-43.2"
7909,"Madre De Deus","BA","27.0","28.0","-12.7","-38.6"
7911,"Malhada De Pedras","BA","24.0","24.0","-14.4","-41.9"
7892,"Inhambupe","BA","27.0","29.0","-11.8","-38.4"
7914,"Medeiros Neto","BA","26.0","28.0","-17.4","-40.2"
7913,"Mata De São João","BA","27.0","29.0","-12.5","-38.3"
7910,"Malhada","BA","25.0","25.0","-14.3","-43.8"
